09/03/2009;12:00;1136.676423;1144.257876;1126.658074;1132.073398;141074
09/03/2009;16:00;1131.802632;1139.925617;1130.719567;1139.113319;1028
09/03/2009;20:00;1138.842552;1145.070175;1132.344164;1143.98711;857
10/03/2009;00:00;1144.799408;1151.568563;1141.279448;1149.6732;3939
10/03/2009;04:00;1149.131667;1175.125221;1148.048603;1165.377638;63415
10/03/2009;08:00;1165.648404;1201.38954;1165.377638;1194.078853;203808
10/03/2009;12:00;1194.078853;1204.9095;1187.038932;1202.472605;142757
10/03/2009;16:00;1200.577241;1207.07563;1200.577241;1204.367968;956
10/03/2009;20:00;1203.826436;1208.970993;1201.931072;1206.804864;898
11/03/2009;00:00;1206.534097;1210.866356;1196.786515;1210.59559;6399
11/03/2009;04:00;1210.59559;1224.404665;1198.140346;1222.780068;80586
11/03/2009;08:00;1223.050834;1230.090755;1208.700227;1219.530874;188758
11/03/2009;12:00;1219.530874;1229.549223;1206.804864;1217.364745;121605
11/03/2009;16:00;1216.552446;1216.552446;1208.700227;1209.241759;86
11/03/2009;20:00;1208.700227;1210.866356;1207.617162;1208.970993;45
